age,job,marital,education,housing,loan,contact,month,day_of_week,duration,campaign,previous,poutcome,y,PC1,PC2
36,admin.,married,high.school,no,no,telephone,may,fri,381,2,0,nonexistent,0,-1.353013513,0.681200179
32,blue-collar,married,professional.course,no,no,telephone,may,fri,278,2,0,nonexistent,0,-1.353013513,0.681200179
43,blue-collar,married,basic.4y,no,yes,telephone,may,fri,126,1,0,nonexistent,0,-1.353013513,0.681200179
26,blue-collar,single,basic.9y,yes,no,telephone,may,fri,149,1,0,nonexistent,0,-1.353013513,0.681200179
56,technician,married,basic.4y,no,no,telephone,may,fri,95,1,0,nonexistent,0,-1.353013513,0.681200179
32,blue-collar,married,basic.9y,no,no,telephone,may,fri,197,1,0,nonexistent,0,-1.353013513,0.681200179
43,blue-collar,married,basic.4y,yes,no,telephone,may,fri,38,3,0,nonexistent,0,-1.353013513,0.681200179
40,management,divorced,university.degree,yes,yes,telephone,may,fri,201,3,0,nonexistent,0,-1.353013513,0.681200179
30,blue-collar,married,basic.4y,yes,no,telephone,may,fri,176,4,0,nonexistent,0,-1.353013513,0.681200179
26,admin.,married,high.school,yes,no,telephone,may,fri,61,2,0,nonexistent,0,-1.353013513,0.681200179
42,unemployed,divorced,high.school,no,no,telephone,may,fri,275,2,0,nonexistent,0,-1.353013513,0.681200179
32,blue-collar,married,basic.4y,no,no,telephone,may,fri,201,4,0,nonexistent,0,-1.353013513,0.681200179
33,admin.,married,university.degree,no,no,telephone,may,fri,724,1,0,nonexistent,0,-1.353013513,0.681200179
42,blue-collar,married,basic.9y,yes,no,telephone,may,fri,143,4,0,nonexistent,0,-1.353013513,0.681200179
43,admin.,married,university.degree,no,no,telephone,may,fri,197,3,0,nonexistent,0,-1.353013513,0.681200179
26,admin.,single,high.school,no,yes,telephone,may,fri,143,2,0,nonexistent,0,-1.353013513,0.681200179
41,blue-collar,married,basic.4y,yes,no,telephone,may,fri,153,2,0,nonexistent,0,-1.353013513,0.681200179
26,services,single,high.school,yes,no,telephone,may,fri,536,2,0,nonexistent,0,-1.353013513,0.681200179
48,blue-collar,married,professional.course,no,no,telephone,may,fri,120,2,0,nonexistent,0,-1.353013513,0.681200179
47,blue-collar,married,basic.6y,yes,no,telephone,may,fri,604,2,0,nonexistent,1,-1.353013513,0.681200179
41,admin.,married,university.degree,no,no,telephone,may,fri,254,1,0,nonexistent,0,-1.353013513,0.681200179
37,blue-collar,single,basic.9y,no,no,telephone,may,fri,121,1,0,nonexistent,0,-1.353013513,0.681200179
60,admin.,married,high.school,yes,no,telephone,may,fri,118,2,0,nonexistent,0,-1.353013513,0.681200179
24,technician,single,professional.course,yes,yes,telephone,may,fri,447,1,0,nonexistent,0,-1.353013513,0.681200179
44,blue-collar,married,basic.4y,yes,no,telephone,may,fri,151,2,0,nonexistent,0,-1.353013513,0.681200179
30,services,married,high.school,yes,yes,telephone,may,fri,114,2,0,nonexistent,0,-1.353013513,0.681200179
30,blue-collar,married,basic.9y,no,no,telephone,may,fri,115,1,0,nonexistent,0,-1.353013513,0.681200179
30,services,married,high.school,no,no,telephone,may,fri,274,1,0,nonexistent,0,-1.353013513,0.681200179
35,blue-collar,married,basic.9y,no,no,telephone,may,fri,100,2,0,nonexistent,0,-1.353013513,0.681200179
27,services,single,high.school,no,no,telephone,may,fri,156,2,0,nonexistent,0,-1.353013513,0.681200179
53,technician,married,professional.course,yes,no,telephone,may,fri,153,1,0,nonexistent,0,-1.353013513,0.681200179
53,technician,married,professional.course,yes,no,telephone,may,fri,264,1,0,nonexistent,0,-1.353013513,0.681200179
57,services,divorced,high.school,no,no,telephone,may,fri,251,1,0,nonexistent,0,-1.353013513,0.681200179
25,admin.,single,university.degree,no,no,telephone,may,fri,48,4,0,nonexistent,0,-1.353013513,0.681200179
44,technician,married,professional.course,no,no,telephone,may,fri,119,1,0,nonexistent,0,-1.353013513,0.681200179
47,admin.,single,university.degree,no,no,telephone,may,fri,104,3,0,nonexistent,0,-1.353013513,0.681200179
44,technician,married,high.school,no,no,telephone,may,fri,75,1,0,nonexistent,0,-1.353013513,0.681200179
46,blue-collar,divorced,basic.4y,yes,no,telephone,may,fri,157,3,0,nonexistent,0,-1.353013513,0.681200179
38,blue-collar,single,basic.9y,yes,no,telephone,may,fri,565,2,0,nonexistent,0,-1.353013513,0.681200179
29,admin.,married,university.degree,no,no,telephone,may,fri,165,1,0,nonexistent,0,-1.353013513,0.681200179
46,unemployed,divorced,basic.9y,no,no,telephone,may,fri,314,1,0,nonexistent,0,-1.353013513,0.681200179
41,admin.,divorced,high.school,yes,no,telephone,may,fri,109,1,0,nonexistent,0,-1.353013513,0.681200179
38,blue-collar,single,basic.9y,yes,no,telephone,may,fri,219,1,0,nonexistent,0,-1.353013513,0.681200179
25,admin.,single,university.degree,no,no,telephone,may,fri,60,1,0,nonexistent,0,-1.353013513,0.681200179
24,blue-collar,married,basic.9y,yes,no,telephone,may,fri,385,2,0,nonexistent,0,-1.353013513,0.681200179
30,admin.,married,university.degree,yes,no,telephone,may,fri,96,2,0,nonexistent,0,-1.353013513,0.681200179
60,blue-collar,married,basic.4y,yes,no,telephone,may,fri,161,1,0,nonexistent,0,-1.353013513,0.681200179
38,technician,married,professional.course,no,no,telephone,may,fri,448,1,0,nonexistent,0,-1.353013513,0.681200179
33,admin.,married,university.degree,yes,no,telephone,may,fri,137,1,0,nonexistent,0,-1.353013513,0.681200179
47,admin.,married,university.degree,yes,no,telephone,may,fri,155,1,0,nonexistent,0,-1.353013513,0.681200179
55,technician,married,university.degree,no,no,telephone,may,fri,58,1,0,nonexistent,0,-1.353013513,0.681200179
31,blue-collar,married,basic.9y,yes,no,telephone,may,fri,127,1,0,nonexistent,0,-1.353013513,0.681200179
46,technician,married,university.degree,yes,no,telephone,may,fri,170,4,0,nonexistent,0,-1.353013513,0.681200179
39,admin.,married,university.degree,no,no,telephone,may,fri,208,2,0,nonexistent,0,-1.353013513,0.681200179
30,blue-collar,married,basic.9y,yes,yes,telephone,may,fri,129,2,0,nonexistent,0,-1.353013513,0.681200179
46,management,married,basic.9y,no,no,telephone,may,fri,134,3,0,nonexistent,0,-1.353013513,0.681200179
43,admin.,married,university.degree,no,no,telephone,may,fri,129,3,0,nonexistent,0,-1.353013513,0.681200179
28,technician,single,high.school,no,no,telephone,may,fri,184,2,0,nonexistent,0,-1.353013513,0.681200179
53,self-employed,married,university.degree,no,no,telephone,may,fri,371,2,0,nonexistent,0,-1.353013513,0.681200179
54,services,married,high.school,no,no,telephone,may,fri,270,1,0,nonexistent,0,-1.353013513,0.681200179
28,services,single,high.school,no,no,telephone,may,fri,145,2,0,nonexistent,0,-1.353013513,0.681200179
33,technician,married,high.school,yes,no,telephone,may,fri,136,2,0,nonexistent,0,-1.353013513,0.681200179
38,blue-collar,married,basic.9y,yes,no,telephone,may,fri,63,2,0,nonexistent,0,-1.353013513,0.681200179
59,entrepreneur,divorced,high.school,no,no,telephone,may,fri,143,1,0,nonexistent,0,-1.353013513,0.681200179
36,blue-collar,single,basic.6y,yes,no,telephone,may,fri,56,2,0,nonexistent,0,-1.353013513,0.681200179
43,blue-collar,married,basic.9y,yes,no,telephone,may,fri,226,2,0,nonexistent,0,-1.353013513,0.681200179
49,blue-collar,married,basic.4y,yes,yes,telephone,may,fri,35,1,0,nonexistent,0,-1.353013513,0.681200179
36,blue-collar,married,basic.9y,no,yes,telephone,may,fri,298,3,0,nonexistent,0,-1.353013513,0.681200179
47,self-employed,married,university.degree,yes,no,telephone,may,fri,158,1,0,nonexistent,0,-1.353013513,0.681200179
34,admin.,married,university.degree,no,no,telephone,may,fri,83,2,0,nonexistent,0,-1.353013513,0.681200179
37,admin.,single,university.degree,no,yes,telephone,may,fri,570,2,0,nonexistent,0,-1.353013513,0.681200179
41,admin.,married,professional.course,yes,no,telephone,may,fri,72,1,0,nonexistent,0,-1.353013513,0.681200179
23,services,single,high.school,no,no,telephone,may,fri,557,2,0,nonexistent,0,-1.353013513,0.681200179
26,technician,married,professional.course,no,no,telephone,may,fri,59,1,0,nonexistent,0,-1.353013513,0.681200179
46,admin.,married,university.degree,no,no,telephone,may,fri,38,5,0,nonexistent,0,-1.353013513,0.681200179
31,admin.,married,high.school,no,no,telephone,may,fri,170,1,0,nonexistent,0,-1.353013513,0.681200179
37,admin.,married,high.school,yes,no,telephone,may,fri,422,2,0,nonexistent,0,-1.353013513,0.681200179
31,services,single,high.school,no,no,telephone,may,fri,76,3,0,nonexistent,0,-1.353013513,0.681200179
30,admin.,married,university.degree,yes,no,telephone,may,fri,238,3,0,nonexistent,0,-1.353013513,0.681200179
33,services,single,high.school,yes,no,telephone,may,fri,111,1,0,nonexistent,0,-1.353013513,0.681200179
33,admin.,married,high.school,no,yes,telephone,may,fri,84,3,0,nonexistent,0,-1.353013513,0.681200179
34,admin.,married,university.degree,no,no,telephone,may,fri,371,2,0,nonexistent,0,-1.353013513,0.681200179
34,admin.,married,university.degree,yes,no,telephone,may,fri,103,2,0,nonexistent,0,-1.353013513,0.681200179
39,blue-collar,married,basic.6y,no,no,telephone,may,fri,206,2,0,nonexistent,0,-1.353013513,0.681200179
30,services,married,high.school,yes,no,telephone,may,fri,265,3,0,nonexistent,0,-1.353013513,0.681200179
55,blue-collar,married,basic.6y,no,no,telephone,may,fri,567,2,0,nonexistent,0,-1.353013513,0.681200179
28,blue-collar,married,basic.9y,no,no,telephone,may,fri,254,2,0,nonexistent,0,-1.353013513,0.681200179
59,technician,married,professional.course,no,no,telephone,may,fri,464,2,0,nonexistent,0,-1.353013513,0.681200179
33,blue-collar,married,basic.4y,no,no,telephone,may,fri,33,2,0,nonexistent,0,-1.353013513,0.681200179
33,technician,single,professional.course,yes,no,telephone,may,fri,613,2,0,nonexistent,0,-1.353013513,0.681200179
32,admin.,single,university.degree,no,no,telephone,may,fri,96,3,0,nonexistent,0,-1.353013513,0.681200179
48,self-employed,married,high.school,yes,no,telephone,may,fri,171,2,0,nonexistent,0,-1.353013513,0.681200179
43,technician,married,professional.course,yes,no,telephone,may,fri,53,5,0,nonexistent,0,-1.353013513,0.681200179
38,blue-collar,single,basic.9y,no,no,telephone,may,fri,91,2,0,nonexistent,0,-1.353013513,0.681200179
42,technician,married,professional.course,yes,no,telephone,may,fri,185,3,0,nonexistent,0,-1.353013513,0.681200179
43,technician,divorced,professional.course,yes,no,telephone,may,fri,201,1,0,nonexistent,0,-1.353013513,0.681200179
41,technician,single,university.degree,no,yes,telephone,may,fri,169,3,0,nonexistent,0,-1.353013513,0.681200179
46,admin.,married,high.school,no,no,telephone,may,fri,515,2,0,nonexistent,0,-1.353013513,0.681200179
44,technician,married,professional.course,yes,no,telephone,may,fri,388,7,0,nonexistent,0,-1.353013513,0.681200179
35,blue-collar,married,basic.6y,yes,no,telephone,may,fri,178,2,0,nonexistent,0,-1.353013513,0.681200179
29,services,married,high.school,no,no,telephone,may,fri,76,2,0,nonexistent,0,-1.353013513,0.681200179
51,retired,divorced,basic.9y,no,no,telephone,may,fri,296,2,0,nonexistent,0,-1.353013513,0.681200179
33,technician,married,professional.course,yes,no,telephone,may,fri,378,1,0,nonexistent,0,-1.353013513,0.681200179
41,technician,single,professional.course,yes,no,telephone,may,fri,136,2,0,nonexistent,0,-1.353013513,0.681200179
33,services,married,basic.4y,no,no,telephone,may,fri,58,1,0,nonexistent,0,-1.353013513,0.681200179
35,admin.,married,university.degree,no,no,telephone,may,fri,60,1,0,nonexistent,0,-1.353013513,0.681200179
56,blue-collar,married,professional.course,yes,no,telephone,may,fri,340,1,0,nonexistent,0,-1.353013513,0.681200179
36,blue-collar,single,basic.9y,no,no,telephone,may,fri,522,1,0,nonexistent,0,-1.353013513,0.681200179
39,management,married,basic.9y,yes,no,telephone,may,fri,159,1,0,nonexistent,0,-1.353013513,0.681200179
25,admin.,single,high.school,no,no,telephone,may,fri,113,1,0,nonexistent,0,-1.353013513,0.681200179
26,services,single,high.school,yes,no,telephone,may,fri,123,2,0,nonexistent,0,-1.353013513,0.681200179
46,blue-collar,married,basic.9y,no,no,telephone,may,fri,306,1,0,nonexistent,0,-1.353013513,0.681200179
40,admin.,married,professional.course,no,yes,telephone,may,fri,148,1,0,nonexistent,0,-1.353013513,0.681200179
32,technician,married,professional.course,yes,no,telephone,may,fri,322,2,0,nonexistent,0,-1.353013513,0.681200179
59,retired,single,high.school,no,no,telephone,may,fri,475,4,0,nonexistent,0,-1.353013513,0.681200179
38,admin.,divorced,high.school,yes,no,telephone,may,fri,224,5,0,nonexistent,0,-1.353013513,0.681200179
30,blue-collar,married,basic.6y,no,no,telephone,may,fri,88,2,0,nonexistent,0,-1.353013513,0.681200179
48,entrepreneur,married,university.degree,no,no,telephone,may,fri,509,2,0,nonexistent,0,-1.353013513,0.681200179
49,blue-collar,divorced,high.school,no,no,telephone,may,fri,152,1,0,nonexistent,0,-1.353013513,0.681200179
37,management,married,university.degree,yes,no,telephone,may,fri,97,2,0,nonexistent,0,-1.353013513,0.681200179
39,blue-collar,divorced,basic.9y,yes,no,telephone,may,fri,113,3,0,nonexistent,0,-1.353013513,0.681200179
31,admin.,married,basic.9y,yes,no,telephone,may,fri,465,3,0,nonexistent,0,-1.353013513,0.681200179
31,admin.,married,university.degree,no,no,telephone,may,fri,294,3,0,nonexistent,0,-1.353013513,0.681200179
48,admin.,divorced,university.degree,yes,no,telephone,may,fri,224,4,0,nonexistent,0,-1.353013513,0.681200179
41,services,married,high.school,yes,no,telephone,may,fri,58,3,0,nonexistent,0,-1.353013513,0.681200179
29,services,married,high.school,yes,no,telephone,may,fri,137,3,0,nonexistent,0,-1.353013513,0.681200179
49,entrepreneur,married,university.degree,yes,no,telephone,may,fri,142,2,0,nonexistent,0,-1.353013513,0.681200179
31,blue-collar,single,basic.9y,no,no,telephone,may,fri,312,7,0,nonexistent,0,-1.353013513,0.681200179
48,admin.,married,professional.course,yes,no,telephone,may,fri,34,2,0,nonexistent,0,-1.353013513,0.681200179
46,blue-collar,married,basic.9y,yes,no,telephone,may,fri,116,6,0,nonexistent,0,-1.353013513,0.681200179
38,self-employed,married,basic.9y,yes,no,telephone,may,fri,103,5,0,nonexistent,0,-1.353013513,0.681200179
43,management,married,university.degree,no,no,telephone,may,fri,38,2,0,nonexistent,0,-1.353013513,0.681200179
53,admin.,married,basic.9y,yes,no,telephone,may,fri,168,3,0,nonexistent,0,-1.353013513,0.681200179
36,blue-collar,married,basic.9y,yes,no,telephone,may,fri,31,6,0,nonexistent,0,-1.353013513,0.681200179
34,management,married,university.degree,no,no,telephone,may,fri,66,2,0,nonexistent,0,-1.353013513,0.681200179
41,blue-collar,married,basic.4y,no,no,telephone,may,fri,512,2,0,nonexistent,0,-1.353013513,0.681200179
35,blue-collar,married,basic.9y,yes,no,telephone,may,fri,188,2,0,nonexistent,0,-1.353013513,0.681200179
38,technician,single,university.degree,yes,no,telephone,may,fri,214,2,0,nonexistent,0,-1.353013513,0.681200179
49,entrepreneur,married,university.degree,yes,yes,telephone,may,fri,65,2,0,nonexistent,0,-1.353013513,0.681200179
37,admin.,married,high.school,no,no,telephone,may,fri,80,2,0,nonexistent,0,-1.353013513,0.681200179
36,services,married,high.school,no,no,telephone,may,fri,358,4,0,nonexistent,0,-1.353013513,0.681200179
54,management,married,basic.9y,yes,no,telephone,may,fri,398,5,0,nonexistent,0,-1.353013513,0.681200179
29,blue-collar,married,high.school,yes,yes,telephone,may,fri,62,3,0,nonexistent,0,-1.353013513,0.681200179
43,technician,married,professional.course,no,no,telephone,may,fri,265,2,0,nonexistent,0,-1.353013513,0.681200179
52,self-employed,married,university.degree,no,no,telephone,may,fri,618,3,0,nonexistent,0,-1.353013513,0.681200179
31,management,single,professional.course,yes,no,telephone,may,fri,256,6,0,nonexistent,0,-1.353013513,0.681200179
48,technician,single,professional.course,yes,no,telephone,may,fri,722,3,0,nonexistent,1,-1.353013513,0.681200179
39,blue-collar,married,basic.9y,no,no,telephone,may,fri,199,3,0,nonexistent,0,-1.353013513,0.681200179
38,services,married,high.school,no,no,telephone,may,fri,510,3,0,nonexistent,0,-1.353013513,0.681200179
37,admin.,single,university.degree,yes,no,telephone,may,fri,355,2,0,nonexistent,0,-1.353013513,0.681200179
47,technician,married,basic.9y,no,no,telephone,may,fri,150,5,0,nonexistent,0,-1.353013513,0.681200179
39,blue-collar,married,basic.4y,yes,no,telephone,may,fri,159,4,0,nonexistent,0,-1.353013513,0.681200179
29,management,single,university.degree,no,no,telephone,may,fri,170,2,0,nonexistent,0,-1.353013513,0.681200179
34,housemaid,divorced,basic.6y,no,no,telephone,may,fri,243,3,0,nonexistent,0,-1.353013513,0.681200179
52,self-employed,single,university.degree,yes,yes,telephone,may,fri,140,2,0,nonexistent,0,-1.353013513,0.681200179
36,blue-collar,married,basic.9y,yes,no,telephone,may,fri,219,4,0,nonexistent,0,-1.353013513,0.681200179
54,blue-collar,married,basic.9y,no,no,telephone,may,fri,67,2,0,nonexistent,0,-1.353013513,0.681200179
33,technician,married,professional.course,no,no,telephone,may,fri,112,2,0,nonexistent,0,-1.353013513,0.681200179
47,admin.,married,university.degree,no,no,telephone,may,fri,216,3,0,nonexistent,0,-1.353013513,0.681200179
59,blue-collar,divorced,basic.4y,no,no,telephone,may,fri,167,2,0,nonexistent,0,-1.353013513,0.681200179
38,technician,divorced,professional.course,yes,yes,telephone,may,fri,78,3,0,nonexistent,0,-1.353013513,0.681200179
41,technician,single,professional.course,no,no,telephone,may,fri,363,3,0,nonexistent,0,-1.353013513,0.681200179
44,services,married,basic.9y,yes,no,telephone,may,fri,109,4,0,nonexistent,0,-1.353013513,0.681200179
32,services,single,high.school,no,no,telephone,may,fri,67,2,0,nonexistent,0,-1.353013513,0.681200179
55,technician,married,university.degree,no,no,telephone,may,fri,41,3,0,nonexistent,0,-1.353013513,0.681200179
47,technician,divorced,high.school,no,no,telephone,may,fri,156,5,0,nonexistent,0,-1.353013513,0.681200179
32,blue-collar,married,basic.9y,yes,no,telephone,may,fri,108,3,0,nonexistent,0,-1.353013513,0.681200179
27,blue-collar,married,basic.6y,yes,no,telephone,may,fri,408,2,0,nonexistent,0,-1.353013513,0.681200179
35,blue-collar,married,high.school,yes,yes,telephone,may,fri,272,2,0,nonexistent,0,-1.353013513,0.681200179
35,technician,married,basic.6y,no,no,telephone,may,fri,107,3,0,nonexistent,0,-1.353013513,0.681200179
